date,2008 financial crisis,blizzard,China unemployment rate,climate change,cold wave,cold,cyclone,damp,drought,dry,Ebola outbreak,Ebola virus,Ebola,economic crisis,economic recession,financial crisis,Flood,forest fire,frost,global warming,gust,hail,heat wave,heavy rain,high temperature,terrorist attack,Libyan crisis,Middle East war,mountain fire,natural disasters,oil crisis,oil stocks,pest,pests and diseases,rain,rainfall,snow,storm,strong wind,Syria war,terrorism,terrorist attack,tornado,typhoon,Unemployment benefits,unemployment rate,unemployment
2017/11/17,39,21,0,59,20,40,3,39,50,73,97,57,67,39,30,65,5,7,28,29,3,43,4,31,65,1,81,38,12,11,81,10,52,0,49,6,14,9,34,85,7,1,8,9,38,57,45
2017/11/18,46,24,0,36,24,40,5,59,19,81,0,33,35,11,47,30,5,5,39,12,4,39,6,83,34,2,0,45,15,5,53,12,34,41,55,5,16,10,25,31,4,2,12,8,25,29,22
2017/11/19,92,20,40,34,23,45,3,38,23,86,28,22,47,28,0,19,5,5,41,19,7,45,5,59,44,1,0,44,11,7,54,0,28,0,50,5,17,11,20,49,7,1,11,10,56,45,47
2017/11/20,39,17,0,53,0,47,3,25,30,73,36,19,65,38,79,54,5,6,26,27,4,33,10,43,54,2,0,47,5,6,23,30,52,35,43,5,16,9,9,68,10,2,8,8,49,77,74
2017/11/21,60,19,0,54,20,42,3,32,30,82,37,0,44,19,60,33,5,8,26,22,6,41,6,28,51,1,0,57,12,10,92,41,45,0,42,5,15,9,17,32,8,1,8,11,35,51,52
2017/11/22,21,19,0,36,22,41,2,74,26,97,0,10,45,16,43,38,5,3,29,15,3,44,3,51,51,1,0,41,10,2,25,54,44,0,42,3,14,9,9,74,5,1,6,9,28,41,41
2017/11/23,35,20,40,18,24,44,2,34,21,89,29,22,30,34,0,0,4,4,26,10,6,41,9,23,63,2,0,22,9,1,27,0,22,0,43,4,15,9,20,19,4,2,7,10,10,32,18
2017/11/24,33,24,38,20,22,39,3,48,18,69,27,0,43,16,22,14,4,5,39,9,3,45,7,44,46,10,0,21,10,6,51,11,25,0,44,2,16,11,0,41,4,10,6,14,28,26,28
2017/11/25,23,24,0,20,23,42,4,54,14,76,0,11,33,11,23,30,5,6,72,15,7,44,7,50,46,9,0,33,10,5,26,23,25,81,43,3,17,10,49,30,5,9,6,11,24,21,20
2017/11/26,0,20,0,30,23,45,4,45,26,76,55,43,49,17,45,63,5,8,52,14,6,43,5,27,45,3,0,32,14,5,26,0,24,40,46,5,18,10,20,48,6,3,6,8,40,44,51
2017/11/27,63,18,0,68,18,40,3,49,42,70,22,35,78,31,46,53,6,10,51,33,6,41,12,54,64,4,0,35,9,12,32,37,55,32,45,7,17,9,12,87,9,4,7,7,60,58,69
2017/11/28,18,17,0,62,38,45,2,57,35,72,79,44,84,45,56,48,6,8,39,41,8,37,5,59,57,3,0,80,10,17,43,0,49,33,45,5,16,10,32,39,8,3,7,10,47,64,60
2017/11/29,66,17,33,66,29,44,3,38,45,75,58,73,69,28,86,43,5,12,34,40,11,47,5,26,46,2,0,81,9,17,66,58,52,34,39,6,16,9,12,66,9,2,9,9,51,59,53
2017/11/30,67,16,66,74,20,42,4,24,35,72,35,27,75,65,77,69,6,11,32,43,5,43,7,42,75,2,0,92,11,19,55,39,46,0,43,5,17,10,8,51,11,2,8,10,45,90,52
2017/12/1,58,14,34,62,0,40,4,46,41,70,24,19,54,33,59,99,5,8,41,39,4,45,6,54,72,2,0,56,11,14,23,10,44,0,40,7,16,10,17,68,8,2,7,10,38,49,44
2017/12/2,35,16,0,30,24,44,4,33,19,81,28,33,42,11,24,23,4,3,99,19,2,56,6,32,34,1,0,33,7,5,26,24,30,40,43,3,18,9,10,88,5,1,6,7,31,39,31
2017/12/3,56,19,0,38,69,46,4,53,41,82,55,43,48,33,46,37,5,8,100,17,5,49,6,49,46,2,0,22,14,7,26,35,23,0,46,4,20,9,20,42,5,2,8,5,43,58,52
2017/12/4,94,18,0,78,58,44,4,34,48,69,58,89,91,51,66,62,5,11,55,40,6,42,10,30,63,2,0,81,10,15,54,10,45,33,42,5,20,9,25,55,11,2,8,8,51,78,76
2017/12/5,47,19,0,74,19,46,5,34,37,68,34,54,66,50,56,77,6,19,37,43,6,48,5,41,69,2,0,80,28,14,22,38,47,0,48,7,21,10,57,75,7,2,10,11,48,74,60
2017/12/6,57,16,0,70,29,50,4,28,44,69,47,55,91,65,19,63,6,27,32,40,7,47,5,38,69,1,0,92,89,21,100,10,52,0,45,7,22,10,33,41,8,1,8,9,40,83,52
2017/12/7,67,22,0,71,39,53,3,65,49,70,47,81,63,65,19,59,6,51,30,48,6,54,6,57,59,2,0,100,78,18,22,20,47,0,46,6,30,9,79,92,10,2,8,10,42,78,51
2017/12/8,39,24,0,60,40,55,4,35,52,76,48,56,66,100,49,67,5,32,34,42,6,55,7,15,64,1,86,28,45,17,67,10,37,0,46,5,70,14,17,41,9,1,8,9,41,79,44
2017/12/9,46,25,80,50,0,58,3,50,25,85,28,33,45,11,0,42,4,17,32,28,6,45,4,96,47,2,0,33,30,4,27,12,28,41,47,4,74,16,15,37,7,2,7,8,22,45,28
2017/12/10,35,22,0,44,24,56,3,50,26,84,57,22,24,34,93,45,4,19,37,19,5,38,3,55,58,1,0,77,24,10,94,36,22,41,44,4,47,12,40,43,7,1,5,12,46,51,53
2017/12/11,56,22,33,74,38,52,3,44,36,76,46,27,72,64,38,65,5,19,32,44,8,38,7,34,78,23,0,27,15,22,33,10,49,33,43,4,39,10,8,65,15,23,7,10,49,70,75
2017/12/12,38,18,33,83,19,51,3,38,36,76,23,45,65,41,66,52,5,13,33,33,6,45,6,37,66,12,0,72,17,12,55,19,45,0,41,3,39,11,25,85,10,12,8,12,45,67,59
2017/12/13,19,19,0,77,19,55,3,55,63,77,23,45,84,42,87,44,5,13,28,37,7,47,6,34,58,5,0,36,10,14,44,20,42,0,40,4,38,11,21,25,11,5,8,9,39,65,53
2017/12/14,29,18,0,64,30,53,2,39,46,76,24,47,47,48,30,64,5,12,34,38,2,43,6,62,63,3,0,47,12,13,23,20,46,0,39,4,42,11,17,84,8,3,7,11,36,71,51
2017/12/15,40,16,34,63,41,49,3,40,24,74,73,38,70,49,81,39,5,11,31,29,4,44,7,48,67,1,0,48,16,6,46,10,42,0,40,4,32,11,26,75,8,1,7,10,40,58,43
2017/12/16,35,19,0,23,48,53,3,30,43,88,29,34,54,29,0,19,4,8,35,13,3,48,3,42,41,1,0,23,13,3,27,24,26,0,40,3,32,11,10,51,4,1,7,12,32,22,25
2017/12/17,35,19,0,32,48,53,3,51,38,83,29,11,34,23,24,58,4,7,32,18,3,43,6,37,41,1,0,23,14,11,0,12,20,0,56,5,27,11,15,25,5,1,6,14,40,33,61
2017/12/18,40,16,0,49,0,49,3,64,30,74,49,28,54,58,40,36,5,9,32,32,8,49,6,31,61,2,0,76,12,13,0,31,45,0,42,5,24,9,22,58,6,2,6,9,59,49,80
2017/12/19,40,16,0,43,0,47,3,43,26,76,49,29,68,24,0,42,5,11,30,28,5,47,5,67,57,1,0,57,7,4,70,20,45,35,56,7,24,10,17,58,7,1,7,10,46,66,62
2017/12/20,62,16,0,35,21,47,3,48,33,77,25,29,67,35,52,44,4,8,24,24,9,41,7,49,46,1,0,30,11,6,0,32,41,0,51,6,24,11,22,39,5,1,7,10,54,66,54
2017/12/21,43,20,0,32,0,52,3,31,33,79,39,20,68,26,43,24,5,10,30,18,6,39,7,63,61,3,0,31,11,8,0,33,40,0,42,5,27,11,23,45,4,3,6,12,30,55,48
2017/12/22,22,15,38,22,79,49,3,52,20,80,27,11,40,16,0,36,5,7,31,12,5,39,6,44,35,4,0,42,14,2,26,11,29,0,42,4,28,11,0,24,4,4,5,13,24,36,40
2017/12/23,24,20,0,15,25,53,3,53,15,87,30,12,35,24,0,12,4,6,29,8,5,38,4,53,52,5,0,23,13,5,29,13,19,0,50,4,29,12,11,20,4,5,6,14,12,29,25
2017/12/24,0,19,0,11,26,55,3,65,23,85,0,12,31,0,26,0,3,3,30,8,4,62,5,35,57,3,0,24,17,0,30,0,11,0,40,4,36,13,11,41,2,3,5,22,52,21,50
2017/12/25,0,21,0,10,0,57,3,54,23,68,0,39,20,13,0,18,2,8,29,6,3,49,3,70,44,2,0,39,11,5,31,42,11,0,38,2,41,12,0,36,2,2,6,25,28,12,42
2017/12/26,0,21,0,11,59,66,3,21,19,78,0,0,26,11,0,23,4,5,28,9,4,41,5,42,33,1,0,22,10,5,0,24,30,0,41,4,37,11,10,25,3,1,5,19,71,33,77
2017/12/27,22,19,0,20,44,78,3,39,30,83,53,41,28,32,0,18,5,7,34,12,4,36,7,56,55,1,0,0,15,3,0,67,40,0,39,2,35,12,19,17,3,1,6,14,65,60,72
2017/12/28,43,17,0,26,88,83,2,35,29,84,26,21,29,16,0,39,4,6,28,15,5,39,4,47,57,2,0,31,9,4,25,0,44,38,38,3,33,11,0,46,4,2,6,11,58,46,61
2017/12/29,0,16,0,60,45,78,3,56,25,89,27,0,38,11,22,18,5,9,28,100,4,32,6,48,51,2,0,63,11,3,0,11,38,0,41,4,34,11,0,29,2,2,6,12,37,23,54
2017/12/30,24,18,0,48,48,80,4,51,22,97,29,34,28,17,24,27,4,7,29,58,5,37,3,80,49,0,0,45,11,3,27,12,24,0,39,3,42,13,10,19,3,0,5,10,25,32,28
2017/12/31,23,16,0,27,48,86,3,55,18,91,29,45,35,11,47,34,4,5,37,35,3,38,5,42,65,2,0,45,16,5,27,12,17,41,38,2,31,10,15,31,3,2,6,6,60,34,60
2018/1/1,23,24,0,30,36,92,3,42,100,80,29,33,28,23,0,23,4,10,85,33,4,40,5,65,86,3,0,22,11,2,0,0,16,0,35,3,28,11,10,13,3,3,6,10,48,20,54
2018/1/2,40,25,0,42,21,100,3,51,55,86,0,29,26,0,41,26,5,8,43,46,7,37,4,28,72,1,0,19,9,8,0,62,46,0,35,3,35,17,26,38,4,1,6,10,81,54,92
2018/1/3,20,54,0,54,60,89,64,82,33,85,60,28,55,19,20,10,5,8,35,59,6,36,6,35,73,1,0,37,12,9,0,60,40,35,38,4,72,46,21,31,4,1,7,8,69,64,79
2018/1/4,49,100,0,48,100,76,100,39,46,80,0,9,58,14,39,22,5,9,34,65,9,37,6,50,69,2,0,74,12,8,22,40,41,69,43,4,100,57,0,47,6,2,6,8,51,49,63
2018/1/5,20,51,0,45,31,82,55,47,29,81,25,19,33,15,20,33,7,4,28,56,5,44,6,36,59,1,0,29,8,7,23,42,42,0,40,5,57,29,35,87,5,1,7,11,55,98,66
2018/1/6,22,30,0,26,57,83,24,37,36,100,55,11,39,17,34,30,6,6,34,39,10,45,6,22,75,1,0,54,14,4,52,23,26,0,45,4,34,19,10,18,3,1,6,9,37,60,37
2018/1/7,67,22,0,34,45,76,15,32,47,94,41,11,44,22,22,33,6,9,25,39,2,41,14,75,76,1,0,21,13,6,0,11,22,39,50,4,33,17,19,36,4,1,7,10,34,54,79
2018/1/8,28,20,0,48,77,55,10,45,48,79,23,27,72,23,38,28,7,6,25,30,6,50,15,56,71,1,0,18,10,7,44,39,40,0,64,8,33,16,12,56,5,1,7,9,95,85,100
2018/1/9,19,20,0,54,67,49,7,34,40,75,35,45,73,28,57,40,9,6,26,32,7,48,14,60,72,1,0,36,13,9,87,48,45,0,78,20,24,14,12,50,5,1,7,10,56,62,74
2018/1/10,0,25,0,58,30,49,7,57,27,74,60,19,100,33,29,41,9,7,24,35,4,40,14,54,70,1,0,56,10,16,23,30,47,0,64,15,26,16,13,42,7,1,8,11,73,60,71
2018/1/11,68,27,33,50,39,49,6,28,52,75,24,55,88,33,39,51,8,9,22,33,10,43,14,50,68,1,0,37,9,15,0,50,40,0,56,8,27,17,21,57,7,1,8,8,58,66,66
2018/1/12,58,25,33,50,40,49,5,80,34,73,83,18,78,47,39,38,7,6,23,31,5,51,10,96,71,2,0,0,8,12,34,100,42,34,58,7,30,16,21,41,5,2,7,11,52,72,60
2018/1/13,45,24,0,16,35,56,5,37,23,88,28,22,50,44,23,15,6,3,24,14,5,46,3,31,55,1,0,22,18,2,53,12,26,40,49,5,37,14,10,42,3,1,9,11,26,53,35
2018/1/14,22,19,0,25,34,58,4,52,25,82,0,42,51,22,0,15,5,3,31,16,7,31,4,71,49,1,0,21,12,9,26,57,20,0,41,2,26,11,15,30,4,1,6,9,41,43,64
2018/1/15,20,28,0,31,21,54,4,37,28,80,25,10,46,40,41,20,5,7,25,17,5,62,7,53,69,1,0,39,11,7,23,0,37,0,40,5,38,14,9,11,5,1,5,12,51,48,71
2018/1/16,28,27,33,48,58,59,4,48,35,74,23,18,56,37,19,44,5,4,28,32,7,48,5,45,72,1,78,82,7,11,33,59,43,34,41,6,63,19,8,20,5,1,7,14,70,63,80
2018/1/17,38,26,0,48,58,62,4,68,43,69,58,27,74,18,28,31,5,7,23,38,6,42,4,79,77,1,0,18,14,11,0,10,42,33,41,6,62,16,25,55,7,1,7,8,66,52,71
2018/1/18,38,22,33,60,20,57,4,35,54,74,47,46,77,38,39,44,5,8,25,34,5,46,7,61,77,1,0,46,11,13,44,59,39,0,40,6,31,13,13,36,7,1,8,10,69,77,66
2018/1/19,20,22,0,54,30,50,4,46,55,76,48,28,70,24,20,13,6,6,24,31,6,41,5,39,79,1,0,56,8,8,23,50,39,0,45,4,21,13,26,68,6,1,7,10,55,80,60
2018/1/20,22,21,39,25,35,49,3,33,36,86,56,21,63,0,23,33,4,6,22,16,5,39,6,45,57,1,0,22,12,6,0,23,24,0,44,5,22,11,20,54,4,1,6,11,40,78,43
2018/1/21,33,25,0,33,22,48,3,64,25,84,41,11,58,11,44,11,4,7,23,17,5,54,4,48,69,1,0,42,13,4,0,23,18,39,46,6,23,12,24,65,6,1,10,10,77,100,79
2018/1/22,46,27,0,44,75,45,3,31,36,73,57,27,89,36,37,52,5,5,24,26,7,57,8,63,80,1,0,80,8,18,32,28,44,33,48,6,23,12,16,50,5,1,21,10,85,81,94
2018/1/23,37,28,0,49,19,46,3,51,51,71,23,36,87,36,19,43,6,6,18,27,8,51,5,48,61,2,0,36,9,11,22,29,44,33,47,7,22,11,20,35,7,2,9,11,62,62,72
2018/1/24,48,24,33,55,19,45,3,73,38,72,47,27,91,42,0,37,6,7,22,28,4,40,5,38,54,1,0,73,10,22,77,49,42,0,42,7,15,12,8,92,8,1,9,11,65,74,66
2018/1/25,19,25,0,59,0,42,3,45,58,73,47,36,88,28,19,53,6,7,23,34,10,48,6,30,51,1,0,73,10,10,22,69,40,0,40,6,15,12,17,71,7,1,9,9,47,76,62
2018/1/26,19,22,0,53,20,44,3,49,62,71,48,28,82,57,39,48,6,10,23,30,7,44,7,35,59,1,0,56,7,14,23,40,37,0,41,5,15,11,13,47,5,1,8,9,44,75,58
2018/1/27,34,20,0,26,47,46,3,54,51,85,28,33,50,22,35,26,6,2,25,14,4,45,4,64,50,2,0,33,14,9,0,12,25,0,47,5,16,12,25,37,4,2,7,11,30,44,34
2018/1/28,47,62,100,43,20,92,14,78,53,88,4,21,15,16,22,37,24,8,74,39,27,15,2,11,48,18,0,16,34,39,15,17,22,75,58,34,29,27,57,1,25,18,8,15,76,41,82
2018/1/29,23,55,0,68,17,89,19,47,78,77,8,39,25,9,28,48,32,6,73,77,19,16,5,10,62,14,0,26,19,67,12,44,45,0,48,43,30,23,26,1,36,14,8,14,75,49,100
2018/1/30,70,96,0,80,17,93,16,46,53,81,4,26,22,23,9,62,29,10,70,69,20,16,4,11,52,18,0,22,24,83,25,14,41,31,44,43,35,25,9,1,37,18,9,15,88,43,79
2018/1/31,23,81,84,74,33,91,16,55,74,78,6,51,22,55,0,24,23,8,75,67,19,17,4,15,55,24,0,22,24,100,25,15,37,31,41,39,22,22,26,1,39,24,8,15,100,100,86
2018/2/1,24,51,42,73,34,88,18,39,85,82,4,43,28,37,37,38,26,12,69,58,11,16,3,13,47,17,0,18,18,60,12,37,37,31,45,35,25,21,17,1,35,17,9,12,77,57,70
2018/2/2,40,53,43,66,0,89,18,58,85,81,12,53,26,33,10,28,24,7,72,57,17,12,2,9,44,17,0,18,18,57,25,45,37,0,42,30,27,24,18,0,22,17,8,16,67,43,60
2018/2/3,19,54,0,32,40,100,20,44,61,99,0,42,16,44,11,46,22,3,72,33,14,14,3,12,35,11,0,21,28,30,15,22,27,0,46,17,27,25,10,0,17,11,8,16,55,22,36
2018/2/4,27,57,0,46,19,96,13,45,71,91,7,25,11,21,54,28,21,6,76,36,30,16,5,14,41,6,0,30,34,47,29,17,19,36,57,35,40,23,20,1,15,6,8,10,79,23,67
2018/2/5,76,41,41,62,0,84,16,39,90,74,0,29,22,40,9,67,25,7,69,57,9,33,4,11,49,18,0,8,19,87,30,42,40,0,46,38,38,21,21,1,25,18,8,10,84,32,88
2018/2/6,54,63,83,71,25,91,16,46,80,78,7,25,22,50,37,48,27,10,69,63,26,19,5,6,40,10,0,26,17,93,25,54,47,31,46,41,51,30,13,1,34,10,10,11,67,38,71
2018/2/7,31,49,41,65,25,89,15,38,66,81,6,42,25,45,9,68,24,9,81,70,33,24,3,10,60,17,0,26,19,77,24,36,44,0,59,47,64,35,25,1,20,17,15,11,72,32,59
2018/2/8,47,72,41,75,25,90,18,32,93,81,15,55,30,63,18,65,27,7,73,65,35,14,4,9,57,14,0,17,16,73,25,29,43,0,50,40,50,37,17,2,26,14,9,11,85,36,56
2018/2/9,0,66,42,64,34,87,17,41,50,82,6,48,22,46,0,53,24,13,68,71,21,14,5,13,48,15,0,31,19,56,0,26,33,0,50,22,63,37,9,1,26,15,9,12,66,27,47
2018/2/10,46,50,0,32,20,92,21,62,59,94,5,21,12,16,0,16,22,8,71,24,18,9,4,11,40,16,0,26,36,36,44,17,27,37,61,27,45,25,10,1,16,16,9,19,40,17,35
2018/2/11,0,51,0,35,39,94,23,69,55,90,9,25,14,11,22,40,27,5,69,32,28,12,5,13,32,12,0,15,35,31,29,17,19,0,75,62,41,26,20,1,26,12,8,15,95,19,62
2018/2/12,31,45,42,61,16,90,40,56,85,81,7,51,24,36,9,82,30,6,61,63,20,13,8,17,47,14,0,39,21,73,31,25,38,30,55,51,31,21,0,2,27,14,8,16,79,31,80
2018/2/13,39,49,42,80,17,93,33,52,72,75,9,47,26,27,37,41,25,8,68,67,26,16,5,8,49,16,0,61,21,75,0,29,41,31,50,42,27,21,9,1,34,16,8,13,57,31,63
2018/2/14,32,36,42,83,17,80,24,43,73,74,10,26,20,32,9,67,26,11,77,60,11,14,6,10,61,12,0,13,25,66,37,22,38,32,53,35,25,22,9,1,34,12,9,13,69,31,59
2018/2/15,32,43,0,63,17,78,22,46,76,77,4,40,22,23,19,53,25,11,69,70,19,13,4,9,48,22,0,22,17,76,32,26,43,32,53,39,25,23,35,2,62,22,8,16,50,33,48
2018/2/16,49,38,43,51,17,75,16,50,67,76,8,31,17,28,10,36,29,7,69,47,15,13,5,11,61,19,0,23,19,59,26,15,41,0,54,37,27,26,27,2,62,19,14,14,59,25,43
2018/2/17,19,45,0,22,40,83,20,70,51,89,5,21,12,22,11,21,24,7,75,29,16,16,3,12,49,30,0,10,30,29,0,18,25,0,58,37,39,29,26,1,31,30,10,12,35,15,30
2018/2/18,19,55,0,30,20,87,21,51,60,86,5,26,13,11,45,25,28,6,74,39,20,14,4,15,42,27,0,31,20,59,15,13,19,0,55,30,45,31,10,0,27,27,9,12,92,18,65
2018/2/19,33,51,0,55,18,80,25,66,72,86,6,27,17,38,39,40,34,7,83,33,22,18,4,16,54,17,0,18,22,32,13,15,46,33,62,35,34,27,18,1,34,17,10,12,77,24,70
2018/2/20,16,48,0,71,34,89,30,83,79,78,8,51,20,41,19,59,38,10,81,70,32,26,5,18,53,16,0,22,21,74,19,18,47,31,67,57,34,27,26,2,27,16,13,17,78,30,72
2018/2/21,16,48,0,60,17,86,19,67,53,77,17,30,28,23,9,52,48,7,75,80,19,17,7,16,75,15,0,39,23,57,25,11,45,46,68,100,27,25,9,2,34,15,15,10,70,36,60
2018/2/22,47,56,42,81,25,81,20,52,70,77,4,34,22,73,46,55,48,10,66,60,19,14,5,9,63,17,0,26,14,69,25,33,51,0,66,64,33,24,9,2,37,17,11,14,63,31,48
2018/2/23,48,38,0,57,17,77,17,84,64,76,6,39,20,32,38,31,53,9,67,66,25,17,6,16,44,11,0,18,25,62,13,29,42,0,64,66,29,25,13,3,31,11,10,12,59,24,43
2018/2/24,28,59,0,23,0,81,16,67,49,88,11,25,15,32,22,29,53,8,77,29,27,19,4,17,33,15,0,31,27,10,0,13,26,37,65,60,30,25,26,3,22,15,14,15,28,15,25
2018/2/25,18,52,0,30,40,81,14,76,46,90,9,25,15,38,44,57,64,10,73,35,7,17,4,16,42,12,0,0,37,29,29,17,28,36,73,65,32,30,51,2,21,12,44,15,61,17,63
2018/2/26,46,41,0,79,17,81,17,66,72,84,11,30,22,68,28,61,49,6,69,73,30,27,5,13,58,13,0,43,21,57,43,22,45,61,58,48,25,24,17,4,32,13,16,10,90,29,83
2018/2/27,54,44,0,71,16,78,19,64,63,77,0,30,24,45,37,62,42,4,69,65,28,33,6,14,50,12,0,9,20,63,25,29,48,31,64,49,26,24,26,4,31,12,12,16,58,32,60
2018/2/28,47,47,63,84,25,78,19,52,65,81,7,47,24,50,28,72,37,8,69,69,19,21,6,6,54,11,0,30,21,75,12,29,55,0,61,51,25,27,13,4,29,11,11,14,62,38,56
2018/3/1,15,54,0,69,16,74,38,76,75,76,5,33,23,48,44,86,41,5,63,91,34,16,7,24,46,8,0,17,21,73,30,7,50,0,77,73,32,45,33,3,36,8,17,12,64,32,50
2018/3/2,39,65,0,65,59,71,100,53,72,73,4,43,15,28,56,52,37,9,75,56,100,23,4,20,42,19,0,26,23,53,31,26,44,0,83,81,43,69,100,2,33,19,14,15,35,32,43
2018/3/3,19,55,0,33,20,79,70,58,56,94,5,31,12,0,11,21,29,7,68,41,54,22,3,24,45,12,0,26,23,29,22,22,26,37,69,53,36,65,47,2,16,12,10,16,33,12,32
2018/3/4,56,53,50,38,20,87,34,51,48,87,5,36,13,22,22,41,27,8,65,38,31,20,5,16,42,8,0,26,19,59,15,0,23,37,60,41,31,49,20,3,23,8,9,15,67,21,61
2018/3/5,31,52,0,89,50,78,22,50,66,82,9,34,20,50,37,51,29,12,74,64,37,19,7,15,39,7,0,21,18,65,31,22,52,31,51,37,35,50,21,2,28,7,12,18,49,32,77
2018/3/6,70,56,0,78,41,78,26,38,73,79,7,47,26,68,28,82,32,6,68,75,39,17,4,8,42,9,0,26,20,83,49,14,50,0,56,38,68,80,34,2,38,9,20,14,57,32,63
2018/3/7,46,67,0,68,33,77,27,74,59,80,9,30,17,76,9,51,30,9,76,53,33,18,5,12,45,7,0,43,17,74,18,21,47,0,56,44,83,84,30,2,36,7,14,15,75,27,50
2018/3/8,31,64,84,74,42,76,28,50,66,79,4,47,24,41,28,48,26,9,70,72,26,17,4,9,42,11,0,57,14,80,25,18,44,31,52,39,67,48,39,1,34,11,10,15,59,30,47
2018/3/9,48,44,0,63,17,77,21,64,53,77,0,31,24,28,19,28,26,9,75,70,27,16,3,16,35,12,0,27,23,65,51,11,42,0,51,38,28,33,9,1,23,12,10,12,62,41,45
2018/3/10,19,48,0,27,40,76,21,73,51,95,5,31,13,38,22,33,20,5,67,21,13,14,3,15,31,9,0,10,21,29,0,13,29,37,65,28,25,32,21,1,15,9,8,20,35,18,28
2018/3/11,37,46,0,25,20,77,24,65,61,91,18,15,11,11,11,53,25,8,63,28,9,23,5,11,31,14,0,21,30,31,22,26,25,37,74,54,30,38,20,1,18,14,11,17,50,19,58
2018/3/12,39,76,42,75,33,80,22,77,61,78,13,60,24,46,9,38,27,9,73,61,22,20,3,10,48,11,0,9,22,59,12,25,49,0,55,41,52,52,22,1,24,11,10,16,99,27,76
2018/3/13,62,92,0,60,33,80,23,52,64,80,4,43,23,36,9,48,27,11,78,69,37,15,5,8,42,10,0,35,14,57,19,18,46,0,59,49,56,50,13,2,24,10,10,15,66,36,56
2018/3/14,47,67,0,62,34,77,17,51,69,74,7,43,19,46,9,76,28,8,63,59,32,15,2,9,41,11,0,22,20,62,13,25,42,0,57,54,41,39,30,2,21,11,9,14,54,36,45
2018/3/15,24,52,42,73,59,75,15,43,79,74,10,39,23,46,38,42,25,11,63,64,23,13,4,12,43,8,0,35,20,84,12,11,45,31,55,65,24,30,26,1,27,8,10,11,50,25,50
2018/3/16,32,40,0,63,26,76,20,41,65,82,6,31,17,28,0,57,22,9,67,58,12,16,3,5,52,13,0,36,29,63,26,22,47,0,55,52,23,29,31,1,29,13,10,12,39,31,43
2018/3/17,19,51,0,18,20,76,20,71,80,92,0,15,8,44,11,12,20,7,65,20,16,23,6,11,31,7,0,10,16,37,15,0,34,0,58,54,22,28,16,0,18,7,10,12,28,14,24
2018/3/18,29,52,0,37,20,77,18,44,59,87,5,31,15,39,23,67,20,10,73,33,14,27,7,10,47,10,0,11,28,37,15,9,29,0,57,47,24,32,32,1,14,10,15,12,52,24,60
2018/3/19,16,49,84,74,17,77,25,55,85,82,4,38,21,68,9,59,25,7,71,50,41,40,6,11,37,13,0,22,11,63,19,29,55,0,59,62,32,43,30,2,32,13,35,15,69,33,73
2018/3/20,54,57,83,64,50,78,22,70,81,78,4,47,17,36,37,58,27,10,86,65,17,55,3,18,51,7,0,39,14,67,31,11,56,0,67,67,72,82,17,2,38,7,99,12,67,27,57
2018/3/21,23,70,0,78,25,77,25,55,67,79,8,64,21,46,28,62,26,8,75,67,22,26,5,19,48,17,0,26,19,55,49,15,47,31,71,79,100,75,30,1,100,17,23,15,68,28,50
2018/3/22,32,48,0,61,17,77,23,37,100,83,4,26,20,56,9,53,29,10,76,67,29,18,3,12,47,19,0,31,22,71,25,26,49,0,74,93,60,42,31,2,72,19,19,15,46,33,44
2018/3/23,16,55,0,49,26,75,19,61,69,80,0,18,14,52,59,47,26,11,62,55,25,26,7,11,43,60,0,14,25,66,13,15,43,0,60,78,26,31,9,1,54,60,12,16,41,31,43
2018/3/24,38,55,51,36,41,74,21,64,45,93,7,16,13,22,11,42,19,9,68,18,25,22,6,15,27,100,0,32,17,35,15,9,34,0,58,51,29,29,21,1,32,100,9,16,32,15,25
2018/3/25,28,67,0,31,0,81,21,56,57,90,5,21,13,28,34,63,19,9,70,38,30,21,5,14,42,49,0,21,15,35,30,9,28,0,58,44,26,28,31,1,29,49,10,18,66,23,53
2018/3/26,32,45,0,68,17,78,16,69,60,82,6,49,19,47,10,60,26,12,80,46,23,21,4,10,53,26,0,22,17,63,25,26,58,0,56,61,20,25,13,1,29,26,12,16,92,26,68
2018/3/27,56,61,0,65,26,82,20,54,69,78,8,40,22,33,19,82,26,18,100,62,21,24,5,13,52,15,0,45,21,85,26,30,51,64,64,50,18,24,18,1,27,15,14,21,70,30,57
2018/3/28,25,66,44,62,35,75,16,68,68,79,0,41,13,19,20,72,33,10,78,52,12,31,5,16,35,22,85,59,20,58,45,23,55,0,58,73,15,25,9,2,25,22,20,18,62,34,50
2018/3/29,16,55,44,60,18,71,18,57,76,78,10,27,14,19,0,65,32,12,74,53,16,20,1,17,35,11,0,14,20,49,39,23,51,0,62,74,14,22,9,1,35,11,21,18,48,27,42
2018/3/30,53,53,0,52,19,67,14,59,45,83,4,19,16,21,10,50,24,10,74,36,23,16,4,13,39,11,0,24,16,32,21,29,53,0,55,36,16,22,10,1,25,11,11,19,51,20,38
2018/3/31,78,55,0,16,21,77,18,68,31,93,5,21,17,34,12,21,20,5,72,22,14,13,6,20,25,10,0,11,16,25,23,9,39,77,54,25,18,23,11,1,20,10,9,16,27,12,24
2018/4/1,20,68,0,42,22,77,18,47,49,79,10,54,14,0,0,22,20,7,72,34,17,24,4,10,38,13,0,11,24,39,16,14,25,0,52,21,22,25,11,1,23,13,10,20,77,18,55
