cat,date,gprop,2008 financial crisis,natural disasters,China unemployment rate,Middle East war,gust,rain,Syria war,snow,typhoon,oil crisis,oil stocks,unemployment rate,Unemployment benefits,unemployment,mountain fire,forest fire,heat wave,global warming,strong wind,cyclone,climate change,tornado,Libyan crisis,terrorism,terrorist attack,hurricane,economic crisis,economic recession,financial crisis,rainfall,Flood,cold,cold wave,pest,high temperature,dry,drought,frost,heavy rain,damp,pests and diseases,hail,storm,Ebola,blizzard
0,2012/9/4,,40,31,28,35,26,89,35,22,12,45,50,27,29,73,45,59,39,58,22,5,55,21,0,49,10,2,72,47,84,77,22,58,14,100,61,76,52,45,32,77,32,50,11,11,11
0,2012/9/5,,55,37,29,12,26,84,24,20,11,26,50,32,28,59,52,41,28,61,34,7,59,26,0,51,16,3,43,63,80,63,21,60,29,86,73,79,47,46,25,75,60,49,12,10,11
0,2012/9/6,,45,38,29,28,32,79,22,20,10,46,19,35,21,54,55,30,36,59,9,7,55,18,0,38,9,3,85,64,78,50,23,60,14,85,72,76,57,46,23,68,37,48,11,11,11
0,2012/9/7,,43,34,40,8,26,84,26,22,10,42,33,62,16,58,46,45,25,57,18,6,50,15,0,44,10,2,75,34,69,53,23,61,23,75,83,79,43,49,25,67,25,48,11,12,11
0,2012/9/8,,24,21,35,10,35,96,34,25,9,24,23,25,11,29,51,38,42,42,10,8,37,100,0,33,12,2,45,58,57,47,16,65,17,55,62,83,27,51,32,67,29,49,14,10,13
0,2012/9/9,,67,36,35,38,22,90,21,26,10,48,57,22,28,74,62,54,31,59,27,6,53,64,0,47,11,2,41,77,63,51,18,70,35,51,77,84,34,53,35,65,29,63,12,11,12
0,2012/9/10,,35,38,56,16,31,74,51,21,11,29,73,24,22,71,100,100,32,65,14,5,58,27,0,54,16,2,57,47,87,55,23,60,14,88,55,81,37,50,26,70,47,44,11,14,11
0,2012/9/11,,44,40,56,19,27,78,45,22,10,38,37,20,23,55,93,54,35,60,28,7,68,19,0,82,55,2,51,78,63,40,23,64,28,90,77,81,43,52,27,71,78,45,10,12,10
0,2012/9/12,,34,34,41,50,36,75,64,23,11,38,61,19,21,47,55,41,33,67,29,6,55,18,35,74,40,1,55,52,84,52,26,62,14,76,84,78,42,47,22,77,31,42,10,10,11
0,2012/9/13,,60,44,28,39,28,81,43,22,15,46,44,20,19,43,58,41,30,62,25,6,58,16,36,71,18,1,65,84,64,56,20,62,14,83,70,76,39,47,26,70,84,45,10,39,11
0,2012/9/14,,36,23,0,78,25,81,32,22,32,47,39,22,15,41,50,35,39,55,26,6,50,15,37,60,19,1,42,66,53,51,20,62,22,67,71,77,32,47,23,62,33,40,10,36,11
0,2012/9/15,,72,23,0,33,34,89,16,27,36,39,45,13,11,23,49,37,41,36,15,6,32,16,44,42,13,1,32,57,49,46,15,66,17,51,68,84,27,47,36,70,39,46,11,15,12
0,2012/9/16,,36,27,34,37,31,90,44,28,39,47,78,14,24,69,62,30,61,51,20,6,37,18,0,61,9,1,51,44,62,49,19,68,17,55,81,83,33,48,29,61,57,48,11,17,13
0,2012/9/17,,37,34,0,46,31,79,30,23,28,45,49,18,23,71,46,33,49,67,25,6,62,19,35,65,12,1,29,47,64,57,21,65,21,91,76,79,37,50,27,68,31,47,10,15,11
0,2012/9/18,,49,42,42,27,30,87,21,21,14,64,37,22,22,54,61,36,28,62,8,6,57,54,0,61,12,1,53,67,61,54,21,65,57,80,70,81,45,47,27,73,23,47,10,16,11
0,2012/9/19,,44,42,28,19,39,76,17,20,11,45,55,23,24,48,49,36,29,65,17,7,63,42,0,62,8,1,53,41,65,47,19,66,14,78,79,77,39,48,26,65,23,45,10,19,10
0,2012/9/20,,45,34,56,39,30,76,48,20,10,39,19,23,18,42,54,43,20,67,17,5,57,30,0,64,16,1,50,47,64,45,19,63,0,78,71,80,38,45,22,59,40,38,10,10,11
0,2012/9/21,,26,29,0,20,29,73,31,22,11,81,58,19,19,39,62,35,29,54,23,5,50,23,0,52,11,1,55,43,52,41,19,62,29,73,53,76,28,46,26,54,41,44,11,9,10
0,2012/9/22,,36,23,0,14,27,86,16,24,11,31,52,17,12,24,69,33,34,35,10,6,28,17,0,42,12,1,47,28,58,36,16,67,17,49,51,83,28,48,32,66,57,50,11,8,14
0,2012/9/23,,82,32,67,55,23,88,36,27,14,34,22,13,28,68,55,35,44,59,23,6,47,18,42,43,8,1,35,75,75,48,17,73,25,50,72,80,24,52,30,70,47,55,11,9,14
0,2012/9/24,,78,37,28,68,32,79,46,21,13,57,27,22,23,71,53,39,41,65,36,5,58,16,35,57,13,1,52,62,74,57,37,71,28,82,81,80,36,48,28,80,31,45,10,8,14
0,2012/9/25,,39,33,0,42,25,82,30,21,16,32,30,18,18,52,46,31,24,66,41,6,59,18,0,45,6,1,47,41,70,64,56,65,14,80,71,80,33,45,25,69,23,100,10,8,16
0,2012/9/26,,34,31,28,23,32,88,34,21,16,64,100,23,21,44,54,21,21,76,8,6,62,17,35,54,8,1,67,31,75,50,44,65,28,76,84,80,41,45,45,69,47,59,10,7,15
0,2012/9/27,,40,41,0,20,21,82,41,22,18,32,81,22,18,42,41,28,19,72,17,6,64,18,0,58,9,1,57,71,55,61,30,64,28,80,70,81,36,45,54,75,71,44,10,9,13
0,2012/9/28,,39,26,30,29,26,85,29,22,19,54,52,17,15,38,55,34,21,55,13,5,57,20,0,61,11,1,56,60,60,49,25,62,15,73,72,79,32,48,41,71,37,50,10,11,12
0,2012/9/29,,27,25,0,19,26,95,31,24,26,46,30,14,11,23,46,20,37,41,17,6,34,21,43,38,13,1,44,50,46,57,19,63,0,51,54,86,28,45,56,57,43,45,10,9,14
0,2012/9/30,,30,22,0,18,36,96,36,27,41,46,66,13,32,71,54,17,32,59,23,7,45,18,42,42,8,1,68,68,69,65,20,69,0,47,72,80,36,48,73,71,38,52,15,8,14
0,2012/10/1,,78,34,0,45,30,83,36,22,22,56,36,24,27,75,46,35,26,68,8,6,67,18,0,48,6,1,59,26,76,52,20,65,35,81,67,81,39,50,56,73,46,45,10,10,11
0,2012/10/2,,53,37,41,50,33,83,34,22,14,25,54,23,26,57,44,35,49,69,22,6,64,17,0,52,11,1,59,77,62,53,23,65,21,81,81,78,40,50,49,84,58,44,9,9,10
0,2012/10/3,,34,32,46,27,23,83,98,22,14,26,73,23,23,48,54,32,32,69,19,5,65,16,0,59,10,1,56,67,70,59,21,65,0,86,84,79,34,50,45,64,47,43,10,10,9
0,2012/10/4,,34,33,27,27,34,79,100,22,11,29,42,33,17,47,44,26,18,62,25,5,62,16,35,56,8,1,54,36,67,56,20,63,42,71,67,78,39,54,34,81,46,45,9,10,11
0,2012/10/5,,35,24,29,24,36,79,94,23,11,33,69,100,14,69,56,36,15,52,23,5,51,13,36,36,5,1,54,42,52,39,20,60,0,64,74,76,35,52,34,57,24,43,10,8,10
0,2012/10/6,,29,12,33,14,30,84,55,26,10,45,21,45,10,35,58,21,39,41,13,6,37,16,41,31,5,1,49,31,60,37,19,68,33,48,44,83,22,66,49,57,27,39,10,11,12
0,2012/10/7,,34,17,32,9,33,85,64,26,10,33,21,25,29,69,42,23,20,55,19,6,50,16,0,39,5,1,44,24,58,40,18,68,0,45,61,79,26,57,43,67,45,43,10,8,12
0,2012/10/8,,61,33,27,26,29,76,55,23,10,43,26,27,27,67,44,24,29,67,12,6,67,15,0,49,7,1,63,35,55,47,21,71,40,83,89,85,34,62,34,63,38,36,9,8,10
0,2012/10/9,,71,33,27,11,31,74,60,22,10,61,44,28,25,66,49,27,29,64,11,5,66,15,0,52,6,1,72,37,71,37,22,70,20,77,79,79,28,53,37,79,45,38,9,8,9
0,2012/10/10,,24,36,27,22,29,76,68,23,9,55,53,25,20,56,66,31,21,74,8,6,67,15,67,48,7,1,70,50,83,48,21,69,34,76,65,81,33,52,36,74,23,39,9,9,9
0,2012/10/11,,38,33,0,23,27,83,69,24,9,69,30,28,13,51,51,22,23,56,28,6,65,14,34,64,14,1,75,56,77,63,28,67,0,70,80,76,33,74,27,66,46,47,10,9,9
0,2012/10/12,,45,29,43,36,35,91,68,25,9,26,38,37,20,45,50,24,23,52,28,6,51,16,0,48,16,1,39,56,68,47,24,66,43,60,65,79,35,63,79,64,36,51,10,8,10
0,2012/10/13,,46,22,33,14,23,91,50,27,10,56,36,18,10,24,43,17,34,39,10,7,35,16,0,40,10,1,49,36,65,41,19,68,16,52,48,84,22,64,100,60,46,45,12,9,11
0,2012/10/14,,67,28,0,17,32,96,61,27,10,54,52,16,32,71,51,18,21,58,28,9,53,28,60,50,7,1,70,53,58,68,18,66,0,47,66,82,26,80,94,77,40,51,12,7,10
0,2012/10/15,,42,32,26,40,28,79,65,24,11,36,35,25,28,74,34,27,23,78,13,9,68,18,33,45,12,1,74,44,63,58,20,66,40,79,85,82,39,51,39,85,37,38,10,10,9
0,2012/10/16,,56,36,40,26,26,74,47,22,10,36,58,26,20,55,49,21,17,78,21,8,67,16,33,61,10,1,78,39,75,48,21,67,13,77,84,78,34,51,34,72,88,42,9,9,11
0,2012/10/17,,47,42,53,18,30,78,47,21,8,46,53,43,21,57,48,22,25,74,28,7,56,17,0,100,100,1,99,54,92,49,23,64,13,75,76,77,29,44,38,72,22,40,10,10,9
0,2012/10/18,,67,40,27,30,39,87,50,21,8,56,44,29,18,44,42,31,35,75,13,6,66,20,0,72,32,1,74,60,80,52,23,62,0,69,66,79,36,51,45,71,22,46,10,7,9
0,2012/10/19,,30,33,56,23,30,83,30,22,7,39,18,25,13,41,46,23,18,62,17,6,57,20,36,54,18,1,46,37,64,43,18,61,14,65,79,80,36,47,39,66,47,45,10,8,9
0,2012/10/20,,26,26,33,27,26,87,40,26,8,30,32,16,10,23,57,22,19,40,29,5,37,21,41,39,15,1,32,36,51,32,15,62,25,49,41,84,26,47,36,71,46,59,11,8,10
0,2012/10/21,,45,30,32,27,30,90,32,26,8,55,42,18,23,66,47,16,35,55,19,6,37,17,0,48,13,1,69,44,51,41,19,66,24,43,51,81,21,50,55,81,27,53,11,9,10
0,2012/10/22,,60,40,26,29,28,82,28,25,8,42,17,25,29,71,47,13,26,66,23,6,62,21,0,56,12,1,84,54,72,52,20,64,13,82,71,85,27,49,33,75,100,70,11,10,9
0,2012/10/23,,56,48,26,26,36,81,73,23,9,60,64,33,19,57,51,26,29,67,13,6,74,26,100,58,10,2,67,83,87,44,21,64,33,75,86,79,40,46,30,82,44,46,14,8,11
0,2012/10/24,,47,33,45,37,31,73,39,24,15,68,35,23,19,48,52,24,18,75,19,6,66,19,0,58,16,4,100,40,67,45,26,66,40,77,79,80,33,51,24,78,38,45,16,8,11
0,2012/10/25,,48,37,41,26,21,78,44,27,16,44,60,27,19,43,41,26,22,60,24,7,65,19,0,54,16,11,59,46,73,47,23,63,14,66,75,81,38,49,27,68,23,47,20,8,11
0,2012/10/26,,40,32,47,16,26,81,30,30,11,26,31,26,14,41,31,24,22,56,21,8,56,18,36,46,13,21,39,53,47,60,23,65,36,62,70,78,26,52,26,66,24,38,31,10,11
0,2012/10/27,,26,34,0,9,31,89,12,32,12,52,21,14,7,22,41,20,21,41,26,9,33,20,41,42,9,26,42,42,50,53,26,67,33,48,47,83,24,56,29,69,68,41,34,8,11
0,2012/10/28,,49,48,62,13,45,94,14,31,15,100,41,19,32,70,43,12,17,56,43,11,43,22,39,39,11,48,59,26,48,79,63,67,24,43,57,80,20,53,29,88,66,42,53,8,12
0,2012/10/29,,59,84,0,18,100,94,28,30,21,48,23,21,27,64,39,26,38,77,100,26,76,37,33,53,11,100,63,43,53,85,65,68,52,71,71,78,36,49,26,78,55,49,95,7,12
0,2012/10/30,,83,100,26,29,59,86,42,31,26,36,51,20,23,50,33,29,28,89,46,57,99,40,0,54,8,88,74,53,74,85,95,69,20,60,72,80,28,48,27,71,33,47,100,7,14
0,2012/10/31,,48,90,0,19,32,78,35,29,15,43,53,21,18,49,30,21,27,100,35,100,100,24,0,55,10,31,57,70,57,58,61,66,20,62,77,85,23,48,27,73,34,45,47,10,12
0,2012/11/1,,35,60,0,31,23,86,28,26,10,58,55,24,23,48,45,9,24,92,17,33,100,19,36,56,12,17,48,58,65,56,44,67,42,70,66,79,33,51,21,82,35,39,29,6,12
0,2012/11/2,,51,54,0,8,34,80,39,26,10,39,28,62,17,62,40,16,21,83,17,16,83,18,37,55,9,13,66,48,59,40,38,70,43,67,70,80,26,47,21,74,24,48,26,6,12
0,2012/11/3,,34,41,32,13,23,85,32,28,11,33,21,27,13,31,46,14,23,59,24,11,54,17,40,34,11,11,39,59,53,31,28,68,24,41,54,82,20,49,25,62,40,56,22,7,10
0,2012/11/4,,49,43,93,13,27,85,48,31,8,32,20,22,31,74,54,28,22,66,15,10,60,18,0,43,9,8,55,35,50,43,28,73,31,45,61,81,23,55,30,66,26,45,20,7,10
0,2012/11/5,,55,52,26,25,31,70,28,27,10,24,40,32,33,81,40,26,28,81,21,9,73,18,0,60,17,7,76,68,63,45,29,72,39,77,74,80,21,56,26,86,33,40,19,8,9
0,2012/11/6,,55,49,0,14,32,72,32,25,8,18,34,33,28,62,47,29,45,83,15,9,69,16,0,56,16,5,71,97,64,39,27,70,26,71,76,76,28,52,21,70,0,47,16,7,10
0,2012/11/7,,99,54,26,35,26,69,39,30,8,41,45,64,20,67,38,15,58,75,13,7,75,16,0,62,8,3,79,57,83,44,24,65,19,62,74,72,23,47,14,73,36,51,18,9,10
0,2012/11/8,,42,47,26,30,27,78,35,38,7,61,18,32,24,54,42,18,36,84,16,7,73,16,34,66,13,3,66,59,77,32,26,67,27,66,83,76,36,51,20,71,67,56,18,6,11
0,2012/11/9,,49,35,56,19,26,82,28,29,7,38,43,21,21,48,46,15,25,64,11,6,57,21,35,53,5,3,42,67,78,40,24,66,0,68,67,77,20,50,25,75,47,61,13,8,10
0,2012/11/10,,100,34,32,9,25,82,49,32,9,54,21,12,12,26,67,21,19,44,22,7,41,15,0,36,7,2,33,24,54,34,21,69,16,40,50,83,14,51,31,63,0,48,12,6,12
0,2012/11/11,,66,39,31,39,36,84,38,32,8,50,41,15,32,69,67,20,32,49,25,6,57,16,0,39,6,2,53,57,53,31,24,71,39,41,69,79,16,50,33,66,26,47,13,8,10
0,2012/11/12,,70,53,53,26,31,74,55,28,9,36,58,21,25,65,58,21,18,76,18,6,74,16,0,51,7,2,60,34,70,44,28,71,26,65,91,81,22,50,26,74,22,42,11,8,9
0,2012/11/13,,46,49,0,14,25,72,37,27,7,30,58,23,26,69,47,24,26,89,18,6,77,14,0,57,7,2,88,64,74,43,27,72,20,69,73,78,25,50,22,66,34,40,11,8,11
0,2012/11/14,,65,45,26,36,27,68,47,24,7,73,58,22,26,58,45,21,11,98,12,6,80,15,34,56,8,2,43,54,81,43,24,70,13,66,69,81,26,50,20,77,22,37,10,8,9
0,2012/11/15,,48,48,0,64,31,72,42,26,6,31,48,24,22,51,36,21,26,91,24,6,88,15,0,61,7,2,76,60,66,38,24,69,27,70,78,78,31,49,18,67,34,38,11,19,10
0,2012/11/16,,54,39,46,96,27,74,55,25,7,86,82,22,21,44,43,20,19,73,25,7,60,32,0,57,12,2,67,31,73,27,22,68,14,56,66,74,28,46,25,64,46,34,11,21,11
0,2012/11/17,,44,23,0,100,24,81,55,27,7,86,28,14,12,27,50,16,34,57,9,7,36,31,39,37,6,2,59,23,51,33,19,68,0,40,48,85,14,51,23,56,26,45,13,11,13
0,2012/11/18,,73,29,0,77,32,83,66,31,7,42,20,14,31,67,40,17,13,63,23,7,46,21,0,47,12,2,56,34,66,47,20,74,39,39,64,87,22,51,30,77,43,61,13,11,11
0,2012/11/19,,73,38,26,61,29,69,40,28,7,59,85,17,29,79,43,20,19,94,15,7,83,20,0,60,13,2,98,53,88,45,24,70,26,75,73,80,37,51,18,74,22,45,11,13,10
0,2012/11/20,,59,35,26,71,22,69,34,27,6,59,23,18,23,55,35,20,25,90,18,6,79,16,0,60,11,1,64,72,97,52,25,67,13,61,75,80,29,54,24,85,33,43,10,10,10
0,2012/11/21,,35,33,35,66,28,70,38,27,7,48,17,16,19,42,42,31,19,82,16,7,70,15,0,68,27,1,52,49,58,42,35,66,13,59,78,83,25,52,22,82,45,42,10,9,10
0,2012/11/22,,48,23,41,31,28,69,26,26,6,25,48,11,9,19,37,17,21,62,16,7,50,12,0,35,12,1,66,20,54,40,45,62,14,46,78,79,23,44,24,66,23,39,9,7,9
0,2012/11/23,,49,23,56,8,26,73,19,28,6,58,25,10,10,25,47,20,11,54,19,6,45,13,0,40,9,1,33,39,47,27,32,60,21,42,57,70,23,57,29,60,47,38,9,8,10
0,2012/11/24,,17,28,0,39,32,83,17,35,6,29,28,10,9,21,61,18,26,61,19,6,41,15,0,42,10,1,43,35,56,35,39,73,24,40,49,83,24,59,28,61,40,53,11,7,13
0,2012/11/25,,32,25,61,21,30,78,26,36,7,52,40,16,28,70,48,18,15,70,21,5,56,15,0,46,9,1,58,34,65,49,71,78,38,45,61,82,24,66,34,72,38,49,12,6,11
0,2012/11/26,,27,41,25,39,33,72,25,33,7,53,59,19,38,76,65,20,24,84,11,7,80,14,0,61,17,1,53,61,76,55,81,73,32,73,60,81,17,64,24,83,85,42,10,8,10
0,2012/11/27,,45,42,38,39,26,71,35,36,8,58,17,19,28,58,49,21,32,86,23,7,86,16,32,63,10,1,68,76,100,54,63,77,26,70,86,79,34,57,24,76,36,37,11,9,11
0,2012/11/28,,36,38,26,39,21,75,32,34,8,76,28,19,27,51,44,23,27,96,28,6,84,25,0,63,12,1,60,19,69,42,35,76,52,56,83,79,32,55,22,71,22,42,11,9,10
0,2012/11/29,,87,49,0,40,33,75,48,35,8,42,34,19,25,47,43,21,41,93,19,6,77,24,33,56,4,1,70,43,83,46,26,76,26,59,90,83,28,62,26,80,44,37,10,7,9
0,2012/11/30,,48,28,54,30,29,81,58,36,11,18,65,21,25,45,43,26,28,81,32,5,70,16,0,52,7,1,64,50,52,52,28,77,14,59,90,77,34,61,22,62,34,44,11,11,11
0,2012/12/1,,48,29,0,42,29,81,24,39,18,28,30,14,16,28,51,15,22,61,9,6,46,13,39,30,9,1,56,29,55,53,19,75,0,38,51,84,22,74,29,65,26,37,10,9,13
0,2012/12/2,,43,42,0,17,27,84,28,44,47,42,40,16,54,81,55,17,15,73,21,6,57,16,0,54,8,1,76,34,65,68,28,77,0,46,72,83,27,100,29,71,25,46,12,7,12
0,2012/12/3,,68,35,26,21,24,73,49,40,75,47,28,19,36,80,45,24,28,97,11,7,85,17,32,64,9,1,72,48,86,72,25,72,39,67,86,81,31,69,23,80,43,44,11,9,9
0,2012/12/4,,49,34,25,35,37,73,97,38,100,23,50,19,29,60,32,19,30,92,11,7,88,17,0,63,5,1,76,56,68,54,22,73,19,65,92,81,29,63,23,83,28,47,11,8,12
0,2012/12/5,,27,40,52,14,28,77,46,46,73,30,62,22,30,53,62,18,23,87,23,7,81,17,0,53,6,1,71,48,92,50,20,77,13,69,66,77,26,66,22,72,22,40,10,8,12
0,2012/12/6,,75,35,27,37,28,74,95,42,49,73,52,24,23,45,38,29,25,91,21,8,73,49,34,65,4,1,74,74,76,54,20,76,33,63,79,80,23,64,20,68,22,43,10,10,10
0,2012/12/7,,29,40,55,26,28,72,76,44,37,25,18,31,26,49,35,22,31,77,28,6,67,24,0,51,5,1,63,66,58,41,20,74,34,55,73,79,27,64,20,61,23,41,10,8,11
0,2012/12/8,,50,27,31,22,26,76,38,45,31,22,0,18,15,28,51,14,30,50,28,6,51,18,0,39,6,1,43,26,48,24,14,72,0,42,65,86,20,67,22,54,26,38,10,7,12
0,2012/12/9,,58,36,30,17,23,75,60,52,26,62,20,12,45,68,29,11,26,63,9,6,57,18,38,35,7,1,33,33,70,34,16,75,15,40,62,78,21,74,36,60,25,49,11,7,12
0,2012/12/10,,76,39,38,39,27,71,45,50,20,61,33,20,37,76,39,20,18,85,18,5,65,21,0,53,8,1,58,33,74,43,19,78,32,100,87,80,32,64,25,65,32,42,10,8,11
0,2012/12/11,,63,32,0,32,28,70,37,43,14,47,39,22,38,59,44,19,33,75,18,6,74,24,0,52,4,1,57,38,77,35,19,83,19,79,77,80,29,64,24,68,22,40,10,9,11
0,2012/12/12,,51,38,26,40,30,67,46,42,15,36,51,23,31,53,42,14,32,75,8,8,79,17,33,57,8,1,82,36,64,48,20,83,39,65,82,79,28,67,20,55,22,41,10,9,12
0,2012/12/13,,28,34,52,15,25,74,47,40,13,54,29,21,32,45,33,13,27,76,19,16,70,16,0,58,6,2,48,44,56,49,20,78,13,63,74,79,29,64,22,64,0,39,10,7,10
0,2012/12/14,,57,34,27,23,22,74,48,39,12,28,47,15,20,37,33,17,16,64,8,17,50,15,0,60,5,1,56,40,62,41,20,73,0,55,82,76,20,60,26,47,23,39,10,7,9
0,2012/12/15,,60,19,0,26,23,77,35,43,11,21,20,8,14,23,50,16,21,44,18,18,29,15,39,45,11,1,26,0,52,30,16,76,15,39,69,79,16,66,26,58,0,33,10,7,11
0,2012/12/16,,16,21,0,30,34,78,40,45,12,49,30,9,77,78,57,12,31,51,18,30,38,14,0,49,8,1,34,40,43,32,16,81,15,41,62,82,19,68,30,71,26,45,11,5,23
0,2012/12/17,,32,35,26,32,29,72,37,42,12,80,34,13,53,86,38,24,28,62,18,30,51,15,0,57,8,1,40,48,64,45,18,77,19,63,73,77,22,64,27,58,22,44,11,8,15
0,2012/12/18,,37,30,0,22,37,71,40,45,10,27,34,13,49,59,41,23,21,58,23,17,54,15,0,44,9,1,37,29,56,37,18,76,33,57,75,80,25,58,24,67,22,35,11,7,12
0,2012/12/19,,14,26,0,22,33,70,38,48,7,67,41,14,36,48,40,32,8,55,12,10,49,17,0,47,4,1,42,45,41,32,21,78,26,49,87,75,17,60,22,58,45,39,12,6,14
0,2012/12/20,,42,36,27,15,27,70,25,55,10,18,62,11,27,42,34,26,16,48,37,8,43,24,0,34,7,1,21,25,36,37,41,74,41,51,77,76,29,58,23,58,23,35,15,6,17
0,2012/12/21,,25,34,0,16,28,68,33,51,11,39,56,11,31,40,39,21,22,43,14,6,30,16,0,32,7,1,26,24,29,30,28,76,36,42,56,75,18,61,23,60,24,37,13,10,15
0,2012/12/22,,26,22,0,0,33,73,17,50,10,22,32,7,20,24,44,17,12,30,14,6,21,15,0,23,6,1,19,27,37,43,54,83,49,31,64,83,18,64,26,51,27,32,12,5,13
0,2012/12/23,,23,14,0,18,22,72,38,50,10,46,44,9,54,73,39,18,18,31,10,7,20,13,0,24,5,1,23,19,20,42,38,86,100,32,79,84,21,71,32,67,28,44,12,5,13
0,2012/12/24,,23,19,0,0,12,73,42,53,7,22,43,7,38,63,53,18,22,29,10,6,22,14,0,25,6,1,19,18,31,55,42,82,98,31,75,82,21,71,28,43,28,42,11,4,13
